distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
824.4734,824.47 kilómetros,1,-38.9582,-68.0604,BAZAR AVENIDA SA - Neuquen,2008-1-78,Tradicional,AR-Q,Ministro Alcorta 75,MEGATONE,Neuquen,BAZAR AVENIDA S.A.,2008,78
824.4789,824.48 kilómetros,3,-38.9596,-68.0925,Jumbo Neuquén,9-3-5216,Hipermercado,AR-Q,Jjlastra 2400,Jumbo,NEUQUEN,Jumbo Retail Argentina S.A.,9,5216
824.4883,824.49 kilómetros,1,-38.958425,-68.06248,NEUQ-NEUQUEN-ALCORTA-MU,2011-1-273,Autoservicio,AR-Q,Alcorta 72,Musimundo,NEUQUEN,Electronica Megatone S.A,2011,273
824.4968,824.50 kilómetros,1,-38.95967,-68.09025,JUMBO NEUQUEN,19-1-03228,Autoservicio,AR-Q,J. J. Lastra Esq. Saavedra 0,FULL,NEUQUEN,Operadora de Estaciones de Servicios S.A.,19,03228
824.5534,824.55 kilómetros,1,-38.958858,-68.058932,Neuquén,10-1-157,Hipermercado,AR-Q,Av. Coronel Olascoaga 350,Hipermercado Carrefour,Neuquén,INC S.A.,10,157
824.5784,824.58 kilómetros,1,-38.9592294,-68.0622932,Neuquén,2005-1-53,Supermercado,AR-Q,Dr. Teodoro Luis Planas 55,Naldo,Neuquen,Naldo Lombardi SA,2005,53
824.5814,824.58 kilómetros,1,-38.960545,-68.092999,PORTAL PATAGONIA,2003-1-7750,Tradicional,AR-Q,Juan Julián Lastra 2400,Samsung,NEUQUEN,GMRA S.A.,2003,7750
824.5906,824.59 kilómetros,1,-38.952648418329176,-67.92718434342532,Fernandez Oro II,13-1-82,Supermercado,AR-R,Mitre 419,Cooperativa Obrera Limitada de Consumo y Vivienda,Fernandez Oro,Cooperativa Obrera Limitada de Consumo y Vivienda,13,82
824.6444,824.64 kilómetros,1,-38.961029,-68.090936,EASY NEUQUEN,3001-1-116,Hipermercado,AR-Q,Juan Julian Lastra 2400,EASY,Neuquen,EASY S.A.,3001,116
824.6465,824.65 kilómetros,1,-38.959340,-68.050820,BAHIA BLANCA,2-1-006,Supermercado,AR-Q,Bahia Blanca 371,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,006
824.6607,824.66 kilómetros,1,-38.949580,-69.216060,CUTRAL CO,2-1-259,Supermercado,AR-Q,Miguel Eguinoa 1802,La Anonima,Cutral Co,S.A. Importadora y Exportadora de la Patagonia,2,259
824.8351,824.84 kilómetros,5,-38.960601,-68.041000,Neuquén (24hs),11-5-3608,Hipermercado,AR-Q,Eugenio Perticone 1255,Walmart SuperCenter,NEUQUEN,Wal Mart Argentina S.R.L.,11,3608
825.014,825.01 kilómetros,1,-38.956135894116365,-67.92118155965,Fernandez Oro I,13-1-81,Supermercado,AR-R,San Martín 22,Cooperativa Obrera Limitada de Consumo y Vivienda,Fernandez Oro,Cooperativa Obrera Limitada de Consumo y Vivienda,13,81
825.6742,825.67 kilómetros,1,-38.969000,-68.059660,FAVA,2-1-232,Supermercado,AR-Q,Av. Alascoaga Y Fava None,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,232
825.7108,825.71 kilómetros,1,-38.96891627597632,-68.0502440930286,Neuquen II,13-1-113,Supermercado,AR-Q,Chocon Entre Bahia Y Mex 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Neuquén,Cooperativa Obrera Limitada de Consumo y Vivienda,13,113
827.3591,827.36 kilómetros,1,-33.500146,-60.064986,5274 - VILLA RAMALLO,15-1-5274,Autoservicio,AR-B,Sarmiento 937,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,5274
